no,elapsed_ms,waktu,sample_id,batch_id,label,mq135_ratio,mq3_ratio,mq4_ratio,tgs_ratio,suhu,lembap
259,390164,23.43.33,1,NASI-1,LAYAK,0.2346,0.8665,0.9872,0.9701,30.3,97.2
260,390775,23.43.34,1,NASI-1,LAYAK,0.2348,0.8612,0.9853,0.9701,30.3,97.2
261,391185,23.43.34,1,NASI-1,LAYAK,0.2346,0.8635,0.9814,0.9715,30.3,97.2
262,391799,23.43.35,1,NASI-1,LAYAK,0.7145,0.8695,0.9859,0.98,30.3,97.2
263,392209,23.43.35,1,NASI-1,LAYAK,0.7625,0.8797,0.9911,0.9966,30.3,97.0
264,392823,23.43.36,1,NASI-1,LAYAK,0.2359,0.8665,0.9827,0.9715,30.3,97.0
265,393233,23.43.36,1,NASI-1,LAYAK,0.2397,0.8785,0.9925,0.9893,30.3,97.0
266,393642,23.43.37,1,NASI-1,LAYAK,0.2345,0.8653,0.9768,0.9686,30.3,97.0
267,394257,23.43.37,1,NASI-1,LAYAK,0.2336,0.8653,0.9762,0.9729,30.3,97.0
268,394666,23.43.38,1,NASI-1,LAYAK,0.2353,0.8641,0.9768,0.9736,30.2,95.2
269,395285,23.43.38,1,NASI-1,LAYAK,0.7707,0.8707,0.9768,0.9814,30.2,95.2
270,395691,23.43.39,1,NASI-1,LAYAK,0.756,0.8803,0.9879,1.0062,30.2,95.2
271,396306,23.43.39,1,NASI-1,LAYAK,0.7614,0.8695,0.9775,0.9807,30.2,95.2
272,396719,23.43.40,1,NASI-1,LAYAK,0.763,0.8821,0.9872,0.9937,30.2,95.2
273,397329,23.43.40,1,NASI-1,LAYAK,0.8207,0.8695,0.9781,0.9821,30.3,95.2
274,397738,23.43.41,1,NASI-1,LAYAK,0.8001,0.8845,0.9931,0.9966,30.3,95.2
275,398151,23.43.41,1,NASI-1,LAYAK,0.796,0.8713,0.9788,0.9821,30.3,95.2
276,398780,23.43.42,1,NASI-1,LAYAK,0.7972,0.8755,0.9666,0.9857,30.3,95.2
277,399172,23.43.42,1,NASI-1,LAYAK,0.8012,0.8845,0.9938,0.9988,30.3,95.2
278,399787,23.43.43,1,NASI-1,LAYAK,0.8059,0.8713,0.9833,0.9786,30.2,95.6
279,400196,23.43.43,1,NASI-1,LAYAK,0.7603,0.8821,0.9938,0.9974,30.2,95.6
280,400811,23.43.44,1,NASI-1,LAYAK,0.8059,0.8701,0.9872,0.9814,30.2,95.6
281,401220,23.43.44,1,NASI-1,LAYAK,0.7707,0.8827,0.9977,0.9959,30.2,95.6
282,401835,23.43.45,1,NASI-1,LAYAK,0.7701,0.8713,0.9872,0.98,30.2,95.6
283,402244,23.43.45,1,NASI-1,LAYAK,0.7438,0.8845,1.0004,0.9966,30.3,96.1
284,402654,23.43.46,1,NASI-1,LAYAK,0.8225,0.8701,0.9866,0.98,30.3,96.1
285,403268,23.43.46,1,NASI-1,LAYAK,0.7448,0.8707,0.9872,0.9821,30.3,96.1
286,403678,23.43.47,1,NASI-1,LAYAK,0.7066,0.8737,0.9872,0.9814,30.3,96.1
287,404293,23.43.47,1,NASI-1,LAYAK,0.719,0.8719,0.9872,0.9814,30.3,96.1
288,404701,23.43.48,1,NASI-1,LAYAK,0.2392,0.8737,0.9984,0.9893,30.2,97.0
289,405333,23.43.48,1,NASI-1,LAYAK,0.7533,0.8695,0.9853,0.9821,30.2,97.0
290,405726,23.43.49,1,NASI-1,LAYAK,0.8201,0.8845,1.001,0.9974,30.2,97.0
291,406136,23.43.49,1,NASI-1,LAYAK,0.6934,0.8695,0.984,0.9807,30.2,97.0
292,406759,23.43.50,1,NASI-1,LAYAK,0.6887,0.8701,0.9866,0.9743,30.2,97.0
293,407160,23.43.50,1,NASI-1,LAYAK,0.2346,0.8659,0.9872,0.9736,30.2,97.0
294,407774,23.43.51,1,NASI-1,LAYAK,0.2353,0.8665,0.9872,0.9672,30.2,97.0
295,408184,23.43.51,1,NASI-1,LAYAK,0.2356,0.8677,0.982,0.9701,30.2,97.0
296,408798,23.43.52,1,NASI-1,LAYAK,0.2372,0.8689,0.9866,0.9715,30.2,97.0
297,409208,23.43.52,1,NASI-1,LAYAK,0.2402,0.8791,0.9964,0.9893,30.2,97.0
298,409822,23.43.53,1,NASI-1,LAYAK,0.2387,0.8689,0.9872,0.9701,30.2,96.0
299,410232,23.43.53,1,NASI-1,LAYAK,0.2412,0.8833,0.9977,0.9901,30.2,96.0
300,410641,23.43.54,1,NASI-1,LAYAK,0.2361,0.8689,0.9866,0.9729,30.2,96.0
301,411256,23.43.54,1,NASI-1,LAYAK,0.8445,0.8731,0.9872,0.9807,30.2,96.0
302,411666,23.43.55,1,NASI-1,LAYAK,0.756,0.8695,0.9885,0.9829,30.2,96.0
303,412280,23.43.55,1,NASI-1,LAYAK,0.8706,0.8731,0.9872,0.9843,30.2,93.8
304,412689,23.43.56,1,NASI-1,LAYAK,0.2366,0.8659,0.9846,0.9715,30.2,93.8
305,413304,23.43.56,1,NASI-1,LAYAK,0.2367,0.8701,0.9872,0.975,30.2,93.8
306,413714,23.43.57,1,NASI-1,LAYAK,0.2399,0.8797,0.9997,0.9915,30.2,93.8
307,414330,23.43.57,1,NASI-1,LAYAK,0.2359,0.8683,0.9885,0.9701,30.2,93.8
308,414745,23.43.58,1,NASI-1,LAYAK,0.239,0.8791,1.0017,0.9893,30.2,93.8
309,415149,23.43.58,1,NASI-1,LAYAK,0.2369,0.8665,0.9879,0.9715,30.2,93.8
310,415761,23.43.59,1,NASI-1,LAYAK,0.2363,0.8683,0.9872,0.9686,30.2,93.8
311,416173,23.43.59,1,NASI-1,LAYAK,0.2354,0.8689,0.9911,0.9715,30.2,93.8
312,416786,23.44.00,1,NASI-1,LAYAK,0.7614,0.8701,0.9879,0.9843,30.2,93.8
313,417197,23.44.00,1,NASI-1,LAYAK,0.7926,0.8845,0.9991,0.9966,30.2,94.3
314,417810,23.44.01,1,NASI-1,LAYAK,0.6514,0.8719,0.9885,0.9814,30.2,94.3
315,418220,23.44.01,1,NASI-1,LAYAK,0.6811,0.8815,1.001,0.993,30.2,94.3
316,418834,23.44.02,1,NASI-1,LAYAK,0.718,0.8755,0.9872,0.9786,30.2,94.3
317,419244,23.44.02,1,NASI-1,LAYAK,0.7165,0.887,0.9964,0.993,30.2,94.3
318,419653,23.44.03,1,NASI-1,LAYAK,0.4806,0.8755,0.9853,0.98,30.2,94.3
319,420268,23.44.03,1,NASI-1,LAYAK,0.4212,0.8725,0.9872,0.9736,30.2,94.3
320,420677,23.44.04,1,NASI-1,LAYAK,0.4283,0.8707,0.9859,0.9786,30.2,94.3
321,421292,23.44.04,1,NASI-1,LAYAK,0.4174,0.8713,0.9866,0.9786,30.2,94.3
322,421701,23.44.05,1,NASI-1,LAYAK,0.4105,0.8845,0.9977,0.9893,30.2,94.3
323,422344,23.44.05,1,NASI-1,LAYAK,0.8458,0.8725,0.9853,0.9807,30.2,92.7
324,422725,23.44.06,1,NASI-1,LAYAK,0.6839,0.8815,0.9984,0.9988,30.2,92.7
325,423135,23.44.06,1,NASI-1,LAYAK,0.7818,0.8755,0.9872,0.9814,30.2,92.7
326,423749,23.44.07,1,NASI-1,LAYAK,0.659,0.8743,0.9872,0.9829,30.2,92.7
327,424159,23.44.07,1,NASI-1,LAYAK,0.8458,0.8761,0.9872,0.9843,30.2,92.7
328,424773,23.44.08,1,NASI-1,LAYAK,0.8071,0.8773,0.9872,0.9865,30.2,92.8
329,425183,23.44.08,1,NASI-1,LAYAK,0.7858,0.8749,0.9872,0.9829,30.2,92.8
330,425797,23.44.09,1,NASI-1,LAYAK,0.7852,0.8779,0.9905,0.985,30.2,92.8
331,426207,23.44.09,1,NASI-1,LAYAK,0.7966,0.8876,1.0017,0.9952,30.2,92.8
332,426821,23.44.10,1,NASI-1,LAYAK,0.7869,0.8713,0.9872,0.98,30.2,92.8
333,427231,23.44.10,1,NASI-1,LAYAK,0.7972,0.8882,1.0004,0.9981,30.2,93.2
334,427642,23.44.11,1,NASI-1,LAYAK,0.7886,0.8731,0.9905,0.9814,30.2,93.2
335,428255,23.44.11,1,NASI-1,LAYAK,0.7886,0.8785,0.9879,0.985,30.2,93.2
336,428665,23.44.12,1,NASI-1,LAYAK,0.7892,0.8773,0.9885,0.9857,30.2,93.2
337,429279,23.44.12,1,NASI-1,LAYAK,0.779,0.8767,0.9898,0.985,30.2,93.2
338,429689,23.44.13,1,NASI-1,LAYAK,0.716,0.8749,0.9833,0.9843,30.2,93.9
339,430303,23.44.13,1,NASI-1,LAYAK,0.6801,0.8773,0.9898,0.9821,30.2,93.9
340,430815,23.44.14,1,NASI-1,LAYAK,0.242,0.8845,0.9977,0.9893,30.2,93.9
341,431328,23.44.14,1,NASI-1,LAYAK,0.2415,0.8803,1.0004,0.9915,30.2,93.9
342,431737,23.44.15,1,NASI-1,LAYAK,0.2422,0.8809,1.001,0.9908,30.2,93.9
343,432149,23.44.15,1,NASI-1,LAYAK,0.2372,0.8695,0.9872,0.9757,30.2,94.6
344,432761,23.44.16,1,NASI-1,LAYAK,0.2376,0.8695,0.9872,0.9729,30.2,94.6
345,433171,23.44.16,1,NASI-1,LAYAK,0.2371,0.8695,0.9872,0.9729,30.2,94.6
346,433785,23.44.17,1,NASI-1,LAYAK,0.7354,0.8779,0.9885,0.98,30.2,94.6
347,434195,23.44.17,1,NASI-1,LAYAK,0.7385,0.8851,1.001,0.9944,30.2,94.6
348,434808,23.44.18,1,NASI-1,LAYAK,0.7266,0.8755,0.9892,0.9829,30.2,94.8
349,435219,23.44.18,1,NASI-1,LAYAK,0.7598,0.8876,1.001,1.0032,30.2,94.8
350,435833,23.44.19,1,NASI-1,LAYAK,0.748,0.8785,0.9892,0.9857,30.2,94.8
351,436246,23.44.19,1,NASI-1,LAYAK,0.7464,0.8851,1.005,0.9981,30.2,94.8
352,436652,23.44.20,1,NASI-1,LAYAK,0.7464,0.8761,0.9905,0.9843,30.2,94.8
353,437267,23.44.20,1,NASI-1,LAYAK,0.7528,0.8888,1.0198,1.004,30.2,95.2
354,437676,23.44.21,1,NASI-1,LAYAK,0.7375,0.8755,0.9905,0.9829,30.2,95.2
355,438291,23.44.21,1,NASI-1,LAYAK,0.7364,0.8761,0.9879,0.9807,30.2,95.2
356,438700,23.44.22,1,NASI-1,LAYAK,0.7485,0.8863,1.0044,1.0018,30.2,95.2
357,439315,23.44.22,1,NASI-1,LAYAK,0.7396,0.8755,0.9905,0.9821,30.2,95.2
358,439725,23.44.23,1,NASI-1,LAYAK,0.7485,0.8882,1.001,0.9996,30.2,94.7
359,440339,23.44.23,1,NASI-1,LAYAK,0.7354,0.8791,0.9958,0.9821,30.2,94.7
360,440748,23.44.24,1,NASI-1,LAYAK,0.7448,0.8888,1.0057,0.9981,30.2,94.7
361,441158,23.44.24,1,NASI-1,LAYAK,0.7354,0.8773,0.9958,0.9857,30.2,94.7
362,441772,23.44.25,1,NASI-1,LAYAK,0.7364,0.8785,0.9911,0.9814,30.2,94.7
363,442182,23.44.25,1,NASI-1,LAYAK,0.7359,0.8755,0.9918,0.9872,30.2,93.9
364,442797,23.44.26,1,NASI-1,LAYAK,0.7364,0.8761,0.9885,0.985,30.2,93.9
365,443206,23.44.26,1,NASI-1,LAYAK,0.7438,0.8888,1.0198,0.9996,30.2,93.9
366,443821,23.44.27,1,NASI-1,LAYAK,0.7333,0.8767,0.9931,0.9843,30.2,93.9
367,444231,23.44.27,1,NASI-1,LAYAK,0.7438,0.8882,1.0037,1.0018,30.2,93.9
368,444640,23.44.28,1,NASI-1,LAYAK,0.7333,0.8785,0.9931,0.9857,30.2,93.5
369,445254,23.44.28,1,NASI-1,LAYAK,0.7328,0.8737,0.9938,0.985,30.2,93.5
370,445664,23.44.29,1,NASI-1,LAYAK,0.718,0.8755,0.9931,0.9821,30.2,93.5
371,446279,23.44.29,1,NASI-1,LAYAK,0.718,0.8761,0.9925,0.9857,30.2,93.5
372,446688,23.44.30,1,NASI-1,LAYAK,0.7175,0.8761,0.9931,0.9893,30.2,93.5
373,447302,23.44.30,1,NASI-1,LAYAK,0.714,0.8761,0.9905,0.9843,30.2,93.1
374,447712,23.44.31,1,NASI-1,LAYAK,0.737,0.8882,1.0017,1.0003,30.2,93.1
375,448326,23.44.31,1,NASI-1,LAYAK,0.7041,0.8761,0.9918,0.9836,30.2,93.1
376,448736,23.44.32,1,NASI-1,LAYAK,0.7115,0.887,1.0198,0.9996,30.2,93.1
377,449146,23.44.32,1,NASI-1,LAYAK,0.72,0.8707,0.9938,0.9829,30.2,93.1
378,449761,23.44.33,1,NASI-1,LAYAK,0.7125,0.8737,0.9905,0.9829,30.2,92.8
379,450170,23.44.33,1,NASI-1,LAYAK,0.6896,0.8857,1.0044,0.9966,30.2,92.8
380,450784,23.44.34,1,NASI-1,LAYAK,0.6887,0.8797,0.9918,0.9872,30.2,92.8
381,451194,23.44.34,1,NASI-1,LAYAK,0.6667,0.8773,0.9911,0.9793,30.2,92.8
382,451808,23.44.35,1,NASI-1,LAYAK,0.6408,0.8755,0.9931,0.9872,30.2,92.8
383,452320,23.44.35,1,NASI-1,LAYAK,0.6811,0.8888,1.005,1.0003,30.2,92.7
384,452832,23.44.36,1,NASI-1,LAYAK,0.6839,0.8857,0.9951,0.9981,30.2,92.7
385,453242,23.44.36,1,NASI-1,LAYAK,0.5607,0.8863,1.0044,0.9944,30.2,92.7
386,453661,23.44.37,1,NASI-1,LAYAK,0.5808,0.8737,0.9905,0.9843,30.2,92.7
387,454269,23.44.37,1,NASI-1,LAYAK,0.245,0.8894,1.0198,0.9814,30.2,92.7
388,454676,23.44.38,1,NASI-1,LAYAK,0.2429,0.8809,0.9997,0.9743,30.2,92.3
389,455290,23.44.38,1,NASI-1,LAYAK,0.2424,0.8797,1.0037,0.9786,30.2,92.3
390,455699,23.44.39,1,NASI-1,LAYAK,0.2474,0.8888,1.0198,0.993,30.2,92.3
391,456314,23.44.39,1,NASI-1,LAYAK,0.6797,0.8827,1.0037,0.985,30.2,92.3
392,456724,23.44.40,1,NASI-1,LAYAK,0.2465,0.8894,1.0198,0.9959,30.2,92.3
393,457364,23.44.40,1,NASI-1,LAYAK,0.5808,0.8912,1.0198,0.9996,30.2,92.2
394,457749,23.44.41,1,NASI-1,LAYAK,0.5808,0.8912,1.0198,0.9996,30.2,92.2
395,458160,23.44.41,1,NASI-1,LAYAK,0.242,0.8803,0.9984,0.9708,30.2,92.2
396,458772,23.44.42,1,NASI-1,LAYAK,0.242,0.8773,1.0017,0.9793,30.2,92.2
397,459181,23.44.42,1,NASI-1,LAYAK,0.2427,0.8797,0.9977,0.9786,30.2,92.2
398,459796,23.44.43,1,NASI-1,LAYAK,0.6694,0.8827,0.9977,0.9879,30.2,92.7
399,460205,23.44.43,1,NASI-1,LAYAK,0.6241,0.8919,1.0198,0.9966,30.2,92.7
400,460820,23.44.44,1,NASI-1,LAYAK,0.2412,0.8785,0.9964,0.9743,30.2,92.7
401,461230,23.44.44,1,NASI-1,LAYAK,0.2516,0.887,1.0198,0.9901,30.2,92.7
402,461639,23.44.45,1,NASI-1,LAYAK,0.2402,0.8767,0.9991,0.9715,30.2,92.7
403,462254,23.44.45,1,NASI-1,LAYAK,0.8771,0.8803,0.9984,0.9857,30.2,93.1
404,462663,23.44.46,1,NASI-1,LAYAK,0.8824,0.8845,0.9984,0.9843,30.2,93.1
405,463277,23.44.46,1,NASI-1,LAYAK,0.5977,0.8839,0.9984,0.9843,30.2,93.1
406,463711,23.44.47,1,NASI-1,LAYAK,0.8877,0.8876,0.9958,0.985,30.2,93.1
407,464302,23.44.47,1,NASI-1,LAYAK,0.8738,0.887,1.0004,0.9814,30.2,93.1
408,464711,23.44.48,1,NASI-1,LAYAK,0.885,0.8968,1.0198,0.9974,30.2,93.4
409,465326,23.44.48,1,NASI-1,LAYAK,0.8745,0.887,1.0017,0.9865,30.2,93.4
410,205,23.58.28,2,AYAM-1,LAYAK,1.0184,0.9501,1.0594,1.0623,29.9,89.2
411,819,23.58.29,2,AYAM-1,LAYAK,1.0063,0.9388,1.0474,1.0489,29.9,89.2
412,1229,23.58.29,2,AYAM-1,LAYAK,1.0208,0.9467,1.0558,1.0647,29.9,89.2
413,1843,23.58.30,2,AYAM-1,LAYAK,1.0103,0.9401,1.0488,1.0512,29.9,89.2
414,2253,23.58.30,2,AYAM-1,LAYAK,1.0257,0.9521,1.0622,1.0671,29.9,89.2
415,2662,23.58.31,2,AYAM-1,LAYAK,1.0103,0.9395,1.0495,1.0536,29.9,89.3
416,3277,23.58.31,2,AYAM-1,LAYAK,1.0232,0.9501,1.0622,1.0679,29.9,89.3
417,3686,23.58.32,2,AYAM-1,LAYAK,1.0119,0.9401,1.0502,1.052,29.9,89.3
418,4301,23.58.32,2,AYAM-1,LAYAK,1.0087,0.9408,1.0509,1.0512,29.9,89.3
419,4710,23.58.33,2,AYAM-1,LAYAK,1.02,0.9501,1.0615,1.0639,29.9,89.3
420,5325,23.58.33,2,AYAM-1,LAYAK,1.0103,0.9382,1.0495,1.0496,29.9,89.2
421,5735,23.58.34,2,AYAM-1,LAYAK,1.0216,0.9527,1.0622,1.0679,29.9,89.2
422,6349,23.58.34,2,AYAM-1,LAYAK,1.0047,0.9388,1.0488,1.0489,29.9,89.2
423,6758,23.58.35,2,AYAM-1,LAYAK,1.0281,0.9588,1.0672,1.0695,29.9,89.2
424,7168,23.58.35,2,AYAM-1,LAYAK,1.0184,0.9467,1.0509,1.0536,29.9,89.2
425,7785,23.58.36,2,AYAM-1,LAYAK,1.0079,0.9428,1.0516,1.0528,29.9,89.2
426,8192,23.58.36,2,AYAM-1,LAYAK,1.0079,0.9415,1.0502,1.0496,29.9,89.2
427,8807,23.58.37,2,AYAM-1,LAYAK,1.0087,0.9408,1.0509,1.0504,29.9,89.2
428,9216,23.58.37,2,AYAM-1,LAYAK,1.024,0.9507,1.0636,1.0663,29.9,89.2
429,9830,23.58.38,2,AYAM-1,LAYAK,1.0135,0.9401,1.0502,1.052,29.9,89.2
430,10240,23.58.38,2,AYAM-1,LAYAK,1.0265,0.9541,1.0622,1.0671,29.9,89.2
431,10650,23.58.39,2,AYAM-1,LAYAK,1.0063,0.9388,1.0509,1.0512,29.9,89.2
432,11264,23.58.39,2,AYAM-1,LAYAK,1.0119,0.9415,1.0516,1.052,29.9,89.2
433,11674,23.58.40,2,AYAM-1,LAYAK,1.0151,0.9395,1.0488,1.0512,29.9,89.2
434,12288,23.58.40,2,AYAM-1,LAYAK,1.0119,0.9454,1.0523,1.0552,29.9,89.2
435,12698,23.58.41,2,AYAM-1,LAYAK,1.0047,0.9395,1.0509,1.0496,29.9,89.3
436,13312,23.58.41,2,AYAM-1,LAYAK,1.0071,0.9428,1.0516,1.0528,29.9,89.3
437,13722,23.58.42,2,AYAM-1,LAYAK,1.0265,0.9594,1.0629,1.0671,29.9,89.3
438,14337,23.58.42,2,AYAM-1,LAYAK,1.0103,0.9421,1.0502,1.052,29.9,89.3
439,14746,23.58.43,2,AYAM-1,LAYAK,1.0273,0.9467,1.0629,1.0671,29.9,89.3
440,15156,23.58.43,2,AYAM-1,LAYAK,1.0103,0.9421,1.0495,1.0536,29.9,89.3
441,15770,23.58.44,2,AYAM-1,LAYAK,1.0176,0.9408,1.0523,1.0496,29.9,89.3
442,16180,23.58.44,2,AYAM-1,LAYAK,1.0119,0.9434,1.0523,1.052,29.9,89.3
443,16794,23.58.45,2,AYAM-1,LAYAK,1.0143,0.9428,1.0523,1.052,29.9,89.3
444,17204,23.58.45,2,AYAM-1,LAYAK,1.0273,0.9541,1.0644,1.0703,29.9,89.3
445,17820,23.58.46,2,AYAM-1,LAYAK,1.0167,0.9401,1.0523,1.052,29.9,89.2
446,18248,23.58.46,2,AYAM-1,LAYAK,1.0281,0.9561,1.0636,1.0671,29.9,89.2
447,18844,23.58.47,2,AYAM-1,LAYAK,1.0151,0.9461,1.0523,1.0544,29.9,89.2
448,19253,23.58.47,2,AYAM-1,LAYAK,1.029,0.9521,1.0636,1.0711,29.9,89.2
449,19661,23.58.48,2,AYAM-1,LAYAK,1.0322,0.9441,1.0523,1.0512,29.9,89.2
450,20276,23.58.48,2,AYAM-1,LAYAK,1.029,0.9594,1.0658,1.0695,29.9,89.1
451,20686,23.58.49,2,AYAM-1,LAYAK,1.0135,0.9434,1.0516,1.0536,29.9,89.1
452,21300,23.58.49,2,AYAM-1,LAYAK,1.0167,0.9401,1.0537,1.0567,29.9,89.1
453,21710,23.58.50,2,AYAM-1,LAYAK,1.029,0.9554,1.0644,1.0711,29.9,89.1
454,22324,23.58.50,2,AYAM-1,LAYAK,1.0167,0.9434,1.0544,1.0567,29.9,89.1
455,22736,23.58.51,2,AYAM-1,LAYAK,1.029,0.9669,1.0636,1.0744,29.9,89.0
456,23143,23.58.51,2,AYAM-1,LAYAK,1.0143,0.9481,1.0537,1.0567,29.9,89.0
457,23760,23.58.52,2,AYAM-1,LAYAK,1.0151,0.9454,1.0544,1.0552,29.9,89.0
458,24167,23.58.52,2,AYAM-1,LAYAK,1.0184,0.9461,1.0523,1.052,29.9,89.0
459,24782,23.58.53,2,AYAM-1,LAYAK,1.0498,0.9487,1.0537,1.0552,29.9,89.0
460,25191,23.58.53,2,AYAM-1,LAYAK,1.02,0.9434,1.0537,1.052,29.9,89.0
461,25806,23.58.54,2,AYAM-1,LAYAK,1.0167,0.9481,1.0537,1.0575,29.9,89.0
462,26215,23.58.54,2,AYAM-1,LAYAK,1.0331,0.9574,1.0615,1.0695,29.9,89.0
463,26829,23.58.55,2,AYAM-1,LAYAK,1.0159,0.9461,1.0537,1.0559,29.9,89.0
464,27239,23.58.55,2,AYAM-1,LAYAK,1.029,0.9588,1.0672,1.0695,29.9,89.0
465,27649,23.58.56,2,AYAM-1,LAYAK,1.0184,0.9481,1.0565,1.0544,29.9,88.7
466,28264,23.58.56,2,AYAM-1,LAYAK,1.0208,0.9467,1.0544,1.0552,29.9,88.7
467,28673,23.58.57,2,AYAM-1,LAYAK,1.02,0.9481,1.053,1.0536,29.9,88.7
468,29288,23.58.57,2,AYAM-1,LAYAK,1.02,0.9474,1.0544,1.0599,29.9,88.7
469,29697,23.58.58,2,AYAM-1,LAYAK,1.0159,0.9454,1.0439,1.0544,29.9,88.7
470,30311,23.58.58,2,AYAM-1,LAYAK,1.0184,0.9494,1.0537,1.0544,29.9,88.7
471,30721,23.58.59,2,AYAM-1,LAYAK,1.029,0.9574,1.0636,1.0727,29.9,88.7
472,31336,23.58.59,2,AYAM-1,LAYAK,1.0232,0.9474,1.0544,1.0599,29.9,88.7
473,31745,23.59.00,2,AYAM-1,LAYAK,1.029,0.9574,1.0658,1.0711,29.9,88.7
474,32156,23.59.00,2,AYAM-1,LAYAK,1.0184,0.9481,1.0565,1.0536,29.9,88.7
475,32770,23.59.01,2,AYAM-1,LAYAK,1.0216,0.9481,1.0544,1.0544,29.9,88.7
476,33179,23.59.01,2,AYAM-1,LAYAK,1.0184,0.9454,1.0537,1.0567,29.9,88.7
477,33793,23.59.02,2,AYAM-1,LAYAK,1.0111,0.9487,1.0558,1.0575,29.9,88.7
478,34203,23.59.02,2,AYAM-1,LAYAK,1.0257,0.9574,1.0608,1.0631,29.9,88.7
479,34820,23.59.03,2,AYAM-1,LAYAK,1.0389,0.9514,1.0636,1.0647,29.9,88.7
480,35227,23.59.03,2,AYAM-1,LAYAK,1.0397,0.9642,1.0737,1.0825,29.9,88.9
481,35842,23.59.04,2,AYAM-1,LAYAK,1.0257,0.9534,1.0629,1.0631,29.9,88.9
482,36252,23.59.04,2,AYAM-1,LAYAK,1.0397,0.9676,1.0751,1.076,29.9,88.9
483,36661,23.59.05,2,AYAM-1,LAYAK,1.029,0.9501,1.0622,1.0623,29.9,88.9
484,37277,23.59.05,2,AYAM-1,LAYAK,1.0355,0.9615,1.0751,1.0841,29.9,88.9
485,37695,23.59.06,2,AYAM-1,LAYAK,1.0208,0.9501,1.0622,1.0647,29.9,89.2
486,38299,23.59.06,2,AYAM-1,LAYAK,1.0249,0.9501,1.0601,1.0631,29.9,89.2
487,38709,23.59.07,2,AYAM-1,LAYAK,0.9883,0.9635,1.073,1.0784,29.9,89.2
488,39324,23.59.07,2,AYAM-1,LAYAK,1.0232,0.9501,1.0587,1.0623,29.9,89.2
489,39733,23.59.08,2,AYAM-1,LAYAK,1.0167,0.9568,1.073,1.076,29.9,89.2
490,40348,23.59.08,2,AYAM-1,LAYAK,1.0216,0.9507,1.0615,1.0655,29.9,89.3
491,40757,23.59.09,2,AYAM-1,LAYAK,1.0364,0.9628,1.073,1.0792,29.9,89.3
492,41174,23.59.09,2,AYAM-1,LAYAK,1.0208,0.9501,1.0565,1.0615,29.9,89.3
493,41781,23.59.10,2,AYAM-1,LAYAK,1.0216,0.9501,1.0594,1.0623,29.9,89.3
494,42190,23.59.10,2,AYAM-1,LAYAK,1.0151,0.9487,1.0558,1.0623,29.9,89.3
495,42806,23.59.11,2,AYAM-1,LAYAK,1.0119,0.9467,1.0587,1.0615,29.9,89.3
496,43215,23.59.11,2,AYAM-1,LAYAK,1.0314,0.9588,1.0672,1.076,29.9,89.3
497,43829,23.59.12,2,AYAM-1,LAYAK,1.0176,0.9501,1.0551,1.0615,29.9,89.3
498,44239,23.59.12,2,AYAM-1,LAYAK,1.0265,0.9541,1.0636,1.0752,29.9,89.3
499,44648,23.59.13,2,AYAM-1,LAYAK,1.0176,0.9467,1.0565,1.0615,29.9,89.3
500,45263,23.59.13,2,AYAM-1,LAYAK,1.0167,0.9467,1.0558,1.0623,29.9,89.4
501,45775,23.59.14,2,AYAM-1,LAYAK,1.0151,0.9494,1.0551,1.0623,29.9,89.4
502,46287,23.59.14,2,AYAM-1,LAYAK,1.038,0.9481,1.0558,1.0615,29.9,89.4
503,46696,23.59.15,2,AYAM-1,LAYAK,1.0192,0.9467,1.0558,1.0623,29.9,89.4
504,47341,23.59.15,2,AYAM-1,LAYAK,1.0192,0.9415,1.0544,1.0623,29.9,89.4
505,47721,23.59.16,2,AYAM-1,LAYAK,1.0281,0.9568,1.0651,1.0776,30.0,89.7
506,48335,23.59.16,2,AYAM-1,LAYAK,1.0167,0.9467,1.0544,1.0615,30.0,89.7
507,48744,23.59.17,2,AYAM-1,LAYAK,1.029,0.9574,1.0679,1.0752,30.0,89.7
508,49154,23.59.17,2,AYAM-1,LAYAK,1.0208,0.9481,1.0558,1.0599,30.0,89.7
509,49768,23.59.18,2,AYAM-1,LAYAK,1.0151,0.9487,1.053,1.0575,30.0,89.7
510,50178,23.59.18,2,AYAM-1,LAYAK,1.0176,0.9474,1.0544,1.0607,29.9,89.5
511,50792,23.59.19,2,AYAM-1,LAYAK,1.0184,0.9487,1.0558,1.0623,29.9,89.5
512,51202,23.59.19,2,AYAM-1,LAYAK,1.0159,0.9467,1.0551,1.0623,29.9,89.5
513,51817,23.59.20,2,AYAM-1,LAYAK,1.02,0.9494,1.0587,1.0623,29.9,89.5
514,52226,23.59.20,2,AYAM-1,LAYAK,1.0314,0.9642,1.0715,1.0768,29.9,89.5
515,52840,23.59.21,2,AYAM-1,LAYAK,1.0176,0.9501,1.0572,1.0583,29.9,89.5
516,53250,23.59.21,2,AYAM-1,LAYAK,1.029,0.9615,1.0679,1.0752,29.9,89.5
517,53660,23.59.22,2,AYAM-1,LAYAK,1.0143,0.9467,1.0558,1.0623,29.9,89.5
518,54274,23.59.22,2,AYAM-1,LAYAK,1.0306,0.9601,1.0751,1.0866,29.9,89.5
519,54684,23.59.23,2,AYAM-1,LAYAK,1.0143,0.9494,1.053,1.0615,29.9,89.5
520,55299,23.59.23,2,AYAM-1,LAYAK,1.0208,0.9494,1.053,1.0623,29.9,89.6
